Zip Code,School,Math Proficiency,Reading Proficiency,Grades,Location,Distance,Students,Telephone,Details
19134,Philadelphia Electrical & Technical Chs,5,17,9~12,"1420-22 Chestnut Street Philadelphia, PA 19102",4,615,(267) 514-1824,https://www.publicschoolreview.com//philadelphia-electrical-technical-chs-profile
19134,Catapult Academy,32,57,6~12,"311 Blanding Blvd Camden, NJ 08103",4.1,72,(231) 232-2222,https://www.publicschoolreview.com//catapult-academy-profile/08103
19134,Russell Byers Charter School,22.2,35.5,PK~7,"1911 Arch St Philadelphia, PA 19103",4.1,579,(215) 972-1700,https://www.publicschoolreview.com//russell-byers-charter-school-profile
19134,A E Burling Elementary School,14,41,K~4,"3600 Harris Avenue Camden, NJ 08105",4.2,113,(856) 662-1923,https://www.publicschoolreview.com//a-e-burling-elementary-school-profile
19134,Camden Big Picture Learning Academy,44.5,24.5,6~12,"1725 Park Boulevard Camden, NJ 08103",4.2,249,(856) 966-5122,https://www.publicschoolreview.com//camden-big-picture-learning-academy-profile
19134,Disston Hamilton School,5.5,9,K~8,"6801 Cottage St Philadelphia, PA 19135",4.2,890,(215) 335-5661,https://www.publicschoolreview.com//disston-hamilton-school-profile
19134,Dr. Ulysses S. Wiggins College Preparatory Lab School,8,17,PK~8,"400 Mount Vernon Street Camden, NJ 08103",4.2,405,(856) 966-5120,https://www.publicschoolreview.com//dr-ulysses-s-wiggins-college-preparatory-lab-school-profile
19134,Gh Carson Elementary School,9,11,PK~4,"4150 Garfield Avenue Merchantville, NJ 08109",4.2,306,(856) 662-5751,https://www.publicschoolreview.com//gh-carson-elementary-school-profile
19134,Merchantville Elementary School,37,32,PK~8,"130 S Centre St Merchantville, NJ 08109",4.2,403,(856) 663-1091,https://www.publicschoolreview.com//merchantville-elementary-school-profile
19134,Meredith William M School,47,52,K~8,"725 S 5th St Philadelphia, PA 19147",4.2,573,(215) 351-7360,https://www.publicschoolreview.com//meredith-william-m-school-profile
19134,Science Leadership Academy,76,86,9~12,"2130 Arch St. Philadelphia, PA 19103",4.2,498,(215) 979-5620,https://www.publicschoolreview.com//science-leadership-academy-profile
19134,Benjamin Franklin Elementary School,72,82,PK~4,"7201 Irving Avenue Merchantville, NJ 08109",4.3,391,(856) 662-6455,https://www.publicschoolreview.com//benjamin-franklin-elementary-school-profile/08109
19134,Freire Charter School,42,32,5~12,"2027 Chestnut Street Philadelphia, PA 19103",4.3,977,(215) 557-8555,https://www.publicschoolreview.com//freire-charter-school-profile
19134,Moore J Hampton School,24,53,K~5,"6900 Summerdale Ave Philadelphia, PA 19111",4.3,"1,177",(215) 728-5011,https://www.publicschoolreview.com//moore-j-hampton-school-profile
19134,Prince Hall,27,48,PK~5,"6101 North Gratz Street Philadelphia, PA 19141",4.3,556,(215) 276-5255,https://www.publicschoolreview.com//prince-hall-profile
19134,Solis-cohen Solomon School,10,25,K~5,"7001 Horrocks St Philadelphia, PA 19149",4.3,"1,174",(215) 728-5012,https://www.publicschoolreview.com//solis-cohen-solomon-school-profile
19134,Camden County Technical School-pennsauken,25,41,9~12,"6008 Browning Road Merchantville, NJ 08109",4.4,771,(856) 663-1040,https://www.publicschoolreview.com//camden-county-technical-school-pennsauken-profile
19134,Camden Virtua Excel,21,44,5~9,"1000 Atlantic Avenue Camden, NJ 08104",4.4,8,(856) 541-9212,https://www.publicschoolreview.com//camden-virtua-excel-profile
19134,Camden Virtua Insight,22.2,35.5,8~12,"1000 Atlantic Avenue Camden, NJ 08104",4.4,10,(856) 541-9212,https://www.publicschoolreview.com//camden-virtua-insight-profile
19134,Camden Virtua Kids In Transition,22.2,35.5,8~11,"1000 Atlantic Ave Camden, NJ 08104",4.4,10,(856) 541-9212,https://www.publicschoolreview.com//camden-virtua-kids-in-transition-profile
19134,Greenfield Albert M School,22.2,35.5,K~8,"2200 Chestnut St Philadelphia, PA 19103",4.4,614,(215) 299-3566,https://www.publicschoolreview.com//greenfield-albert-m-school-profile
19134,Jackson Andrew School,66,82,PK~8,"1213 S 12th St Philadelphia, PA 19147",4.4,602,(215) 952-6223,https://www.publicschoolreview.com//jackson-andrew-school-profile
19134,Mifflin Thomas School,32,47,PK~8,"3624 Conrad St Philadelphia, PA 19129",4.4,329,(215) 951-4007,https://www.publicschoolreview.com//mifflin-thomas-school-profile
19134,Pennsauken High School,12,42,9~12,"800 Hylton Road Pennsauken, NJ 08110",4.4,"1,284",(856) 662-8500,https://www.publicschoolreview.com//pennsauken-high-school-profile
19134,Wagner Gen Louis Middle School,17,29,6~8,"1701 W Chelten Ave Philadelphia, PA 19126",4.4,502,(215) 276-5252,https://www.publicschoolreview.com//wagner-gen-louis-middle-school-profile
19134,Academy At Palumbo,3,19,9~12,"1100 Catharine St Philadelphia, PA 19147",4.5,916,(215) 351-7618,https://www.publicschoolreview.com//academy-at-palumbo-profile
19134,Ellwood School,82,95,PK~5,"6701 N 13th St Philadelphia, PA 19126",4.5,302,(215) 276-5286,https://www.publicschoolreview.com//ellwood-school-profile
19134,Imhotep Institute Chs,12,32,9~12,"6201 N. 21st Street Philadelphia, PA 19138",4.5,571,(215) 438-4140,https://www.publicschoolreview.com//imhotep-institute-chs-profile
19134,Mastery Cs John Wister Elementary School,12,32,K~5,"67 E Bringhurst Street Philadelphia, PA 19144",4.5,504,(215) 951-4003,https://www.publicschoolreview.com//mastery-cs-john-wister-elementary-school-profile
19134,Mastery Cs-pickett Campus,5,22,6~12,"5700 Wayne Avenue Philadelphia, PA 19144",4.5,864,(215) 866-9000,https://www.publicschoolreview.com//mastery-cs-pickett-campus-profile
19134,Mayfair School,8,38,K~8,"3001 Princeton Ave Philadelphia, PA 19149",4.5,"1,629",(215) 335-5651,https://www.publicschoolreview.com//mayfair-school-profile
19134,Nebinger George W School,31,47,PK~8,"601 Carpenter St Philadelphia, PA 19147",4.5,403,(215) 952-6202,https://www.publicschoolreview.com//nebinger-george-w-school-profile
19134,Palmyra High School,41,53,7~12,"5th & Weart Boulevard Palmyra, NJ 08065",4.5,429,(856) 786-9400,https://www.publicschoolreview.com//palmyra-high-school-profile/08065
19134,Cheltenham Elementary School,28,53,K~4,"7853 Front Street Cheltenham, PA 19012",4.6,486,(215) 635-7415,https://www.publicschoolreview.com//cheltenham-elementary-school-profile/19012
19134,Hope Community Charter School,57,72,K~5,"836 S. 4th Street Camden, NJ 08103",4.6,206,(856) 379-3448,https://www.publicschoolreview.com//hope-community-charter-school-profile
19134,Mastery Cs - Francis D. Pastorius Elementary School,27,37,K~8,"5650 Sprague Street Philadelphia, PA 19144",4.6,589,(215) 951-5689,https://www.publicschoolreview.com//mastery-cs-francis-d-pastorius-elementary-school-profile
19134,Roosevelt Elementary School,15,31,K~4,"5526 Wisteria Ave Merchantville, NJ 08109",4.6,135,(856) 662-8141,https://www.publicschoolreview.com//roosevelt-elementary-school-profile/08109
19134,Vare-washington Elementary School,22.2,35.5,PK~8,"1198 S 5th St Philadelphia, PA 19147",4.6,391,(215) 952-8620,https://www.publicschoolreview.com//vare-washington-elementary-school-profile
19134,Camden Prep Inc.,35,50,K~6,"1575 Mt. Ephraim Ave Camden, NJ 08104",4.7,589,(856) 379-4488,https://www.publicschoolreview.com//camden-prep-inc-profile
19134,Charles Street School,46,50,PK~6,"100 W  Charles Street Palmyra, NJ 08065",4.7,480,(856) 829-3601,https://www.publicschoolreview.com//charles-street-school-profile
19134,Creative And Performing Arts,38,51,9~12,"901 S Broad St Philadelphia, PA 19147",4.7,703,(215) 952-2462,https://www.publicschoolreview.com//creative-and-performing-arts-profile
19134,Henry L. Bonsall Family School,62,77,PK,"1575 Mount Ephraim Avenue Camden, NJ 08103",4.7,64,(856) 966-5088,https://www.publicschoolreview.com//henry-l-bonsall-family-school-profile
19134,Mcmichael Morton School,22.2,35.5,PK~8,"3543 Fairmount Ave Philadelphia, PA 19104",4.7,400,(215) 823-8205,https://www.publicschoolreview.com//mcmichael-morton-school-profile
19134,Universal Institute Charter School,15,27,K~9,"800 S 15th Street Philadelphia, PA 19146",4.7,625,(215) 732-7988,https://www.publicschoolreview.com//universal-institute-charter-school-profile
19134,Wilson Woodrow Middle School,16,36,6~8,"1800 Cottman Ave Philadelphia, PA 19111",4.7,"1,319",(215) 728-5015,https://www.publicschoolreview.com//wilson-woodrow-middle-school-profile
19134,Dr. Charles E. Brimm Medical Arts High School,17,33,9~12,"1626 Copewood Street Camden, NJ 08103",4.8,211,(856) 966-2500,https://www.publicschoolreview.com//dr-charles-e-brimm-medical-arts-high-school-profile
19134,Forrest Edwin School,12,47,PK~6,"7300 Cottage St Philadelphia, PA 19136",4.8,"1,213",(215) 335-5652,https://www.publicschoolreview.com//forrest-edwin-school-profile
19134,Northeast High School,10,31,9~12,"1601 Cottman Ave Philadelphia, PA 19111",4.8,"3,308",(215) 728-5018,https://www.publicschoolreview.com//northeast-high-school-profile/19111
19134,Science Leadership Academy Middle School,41,46,5~6,"3507 Spring Garden St., Dornsi Philadelphia, PA 19104",4.8,172,(215) 979-5620,https://www.publicschoolreview.com//science-leadership-academy-middle-school-profile
19134,Stanton Edwin M School,17,49,PK~8,"1700 Christian St Philadelphia, PA 19146",4.8,269,(215) 875-3185,https://www.publicschoolreview.com//stanton-edwin-m-school-profile
19134,Arthur Chester A School,17,37,K~8,"2000 Catharine St Philadelphia, PA 19146",4.9,253,(215) 875-5774,https://www.publicschoolreview.com//arthur-chester-a-school-profile
19134,Howard M Phifer Middle School,32,42,7~8,"8201 Park Ave Merchantville, NJ 08109",4.9,764,(856) 662-8511,https://www.publicschoolreview.com//howard-m-phifer-middle-school-profile
19134,Kirkbride Eliza B School,27,36,PK~8,"1501 S 7th St Philadelphia, PA 19147",4.9,577,(215) 952-6214,https://www.publicschoolreview.com//kirkbride-eliza-b-school-profile
19134,Pennsauken Intermediate School,41,59,5~6,"8125 Park Avenue Merchantville, NJ 08109",4.9,722,(856) 662-8501,https://www.publicschoolreview.com//pennsauken-intermediate-school-profile
19134,Powel Samuel School,36,41,K~4,"301 N 36th St Philadelphia, PA 19104",4.9,264,(215) 823-8201,https://www.publicschoolreview.com//powel-samuel-school-profile
19134,Act Academy Cyber Charter School,47,67,9~12,"2111 Eastburn Avenue Philadelphia, PA 19138",5,104,(267) 297-1668,https://www.publicschoolreview.com//act-academy-cyber-charter-school-profile
19134,Crossan Kennedy C School,20,50,K~5,"7350 Bingham St Philadelphia, PA 19111",5,354,(215) 728-5014,https://www.publicschoolreview.com//crossan-kennedy-c-school-profile
19134,Lincoln High School,37,52,9~12,"3201 Ryan Ave Philadelphia, PA 19136",5,"1,661",(215) 335-5653,https://www.publicschoolreview.com//lincoln-high-school-profile/19136
19134,Myers Elementary School,19,37,K~4,"7609 Montgomery Ave Elkins Park, PA 19027",5,357,(215) 517-4540,https://www.publicschoolreview.com//myers-elementary-school-profile/19027
19134,Rowen William School,52,62,K~5,"6841 N 19th St Philadelphia, PA 19126",5,465,(215) 276-5251,https://www.publicschoolreview.com//rowen-william-school-profile
19148,Fell D Newlin School,38,56,K~8,"900 W Oregon Ave Philadelphia, PA 19148",0,552,(215) 952-6237,https://www.publicschoolreview.com//fell-d-newlin-school-profile
19148,Furness Horace High School,27,27,9~12,"1900 S 3rd St Philadelphia, PA 19148",0,645,(215) 952-6226,https://www.publicschoolreview.com//furness-horace-high-school-profile
19148,Jenks Abram School,67,72,K~5,"2501 S 13th St Philadelphia, PA 19148",0,291,(215) 952-6224,https://www.publicschoolreview.com//jenks-abram-school-profile
19148,Key Francis Scott School,15,30,K~6,"2230 S 8th St Philadelphia, PA 19148",0,461,(215) 952-6216,https://www.publicschoolreview.com//key-francis-scott-school-profile
19148,Sharswood George School,26,42,PK~8,"2300 S 2nd St Philadelphia, PA 19148",0,569,(215) 952-6212,https://www.publicschoolreview.com//sharswood-george-school-profile
19148,South Philadelphia High School,7.5,12,9~12,"2101 S Broad St Philadelphia, PA 19148",0,571,(215) 952-6220,https://www.publicschoolreview.com//south-philadelphia-high-school-profile
19148,Southwark School,21,38,PK~8,"1835 S 9th St Philadelphia, PA 19148",0,816,(215) 952-8606,https://www.publicschoolreview.com//southwark-school-profile
19148,Taggart John H School,16,33,PK~8,"400 W Porter St Philadelphia, PA 19148",0,480,(215) 952-6228,https://www.publicschoolreview.com//taggart-john-h-school-profile
19148,Kirkbride Eliza B School,41,59,PK~8,"1501 S 7th St Philadelphia, PA 19147",0.6,577,(215) 952-6214,https://www.publicschoolreview.com//kirkbride-eliza-b-school-profile
19148,Mastery Cs - Thomas Campus,31,49,K~12,"927 Johnston St Philadelphia, PA 19144",0.6,"1,303",(267) 236-0036,https://www.publicschoolreview.com//mastery-cs-thomas-campus-profile
19148,Technical Freire Charter School,17,52,9~12,"2221 North Broad Street Philadelphia, PA 19132",0.7,415,(267) 507-1111,https://www.publicschoolreview.com//technical-freire-charter-school-profile
19148,Philadelphia Performing Arts Charter School,41,62,K~12,"2600 S Broad Street Philadelphia, PA 19145",0.8,"2,430",(215) 551-4000,https://www.publicschoolreview.com//philadelphia-performing-arts-charter-school-profile
19148,Vare-washington Elementary School,35,50,PK~8,"1198 S 5th St Philadelphia, PA 19147",0.9,391,(215) 952-8620,https://www.publicschoolreview.com//vare-washington-elementary-school-profile
19148,Girard Stephen School,17,27,K~4,"1800 Snyder Ave Philadelphia, PA 19145",1,526,(215) 952-8554,https://www.publicschoolreview.com//girard-stephen-school-profile
19148,Nebinger George W School,41,53,PK~8,"601 Carpenter St Philadelphia, PA 19147",1,403,(215) 952-6202,https://www.publicschoolreview.com//nebinger-george-w-school-profile
19148,Bregy F Amedee School,21,29,PK~8,"1700 Bigler St Philadelphia, PA 19145",1.2,356,(215) 952-6218,https://www.publicschoolreview.com//bregy-f-amedee-school-profile
19148,Childs George W School,19,31,PK~8,"1599 Wharton St Philadelphia, PA 19146",1.2,550,(215) 952-6213,https://www.publicschoolreview.com//childs-george-w-school-profile
19148,Academy At Palumbo,82,95,9~12,"1100 Catharine St Philadelphia, PA 19147",1.3,916,(215) 351-7618,https://www.publicschoolreview.com//academy-at-palumbo-profile
19148,Meredith William M School,76,86,K~8,"725 S 5th St Philadelphia, PA 19147",1.3,573,(215) 351-7360,https://www.publicschoolreview.com//meredith-william-m-school-profile
19148,Creative And Performing Arts,62,77,9~12,"901 S Broad St Philadelphia, PA 19147",1.4,703,(215) 952-2462,https://www.publicschoolreview.com//creative-and-performing-arts-profile
19148,Gamp,77,90,5~12,"23rd And Ritner Sts Philadelphia, PA 19145",1.4,614,(215) 952-8590,https://www.publicschoolreview.com//gamp-profile
19148,Christopher Columbus Charter School,38,69,K~8,"South Building, 1242-46 S 13th Philadelphia, PA 19147",1.5,859,(215) 389-6000,https://www.publicschoolreview.com//christopher-columbus-charter-school-profile
19148,Jackson Andrew School,32,47,PK~8,"1213 S 12th St Philadelphia, PA 19147",1.5,602,(215) 952-6223,https://www.publicschoolreview.com//jackson-andrew-school-profile
19148,Mcdaniel Delaplaine School,2,13,K~8,"1801 S 22nd Street Philadelphia, PA 19145",1.5,422,(215) 952-8600,https://www.publicschoolreview.com//mcdaniel-delaplaine-school-profile
19148,Stanton Edwin M School,17,37,PK~8,"1700 Christian St Philadelphia, PA 19146",1.5,269,(215) 875-3185,https://www.publicschoolreview.com//stanton-edwin-m-school-profile
19148,Universal Institute Charter School,16,36,K~9,"800 S 15th Street Philadelphia, PA 19146",1.5,625,(215) 732-7988,https://www.publicschoolreview.com//universal-institute-charter-school-profile
19148,Mccall Gen George A School,67,78,K~8,"325 S 7th St Philadelphia, PA 19106",1.6,720,(215) 351-7350,https://www.publicschoolreview.com//mccall-gen-george-a-school-profile
19148,Preparatory Cs Of Mathematics Science,67,78,9~12,"1928 Point Breeze Avenue Philadelphia, PA 19145",1.6,610,(215) 334-6144,https://www.publicschoolreview.com//preparatory-cs-of-mathematics-science-profile
19148,Universal Vare Charter School,27,62,5~8,"2100 South 24th Street Philadelphia, PA 19145",1.6,372,(215) 952-8611,https://www.publicschoolreview.com//universal-vare-charter-school-profile
19148,Arthur Chester A School,11,24,K~8,"2000 Catharine St Philadelphia, PA 19146",1.7,253,(215) 875-5774,https://www.publicschoolreview.com//arthur-chester-a-school-profile
19148,Charter High School For Architecture And,32,42,9~12,"105 S. 7th Street, 5th Floor Philadelphia, PA 19106",1.9,619,(215) 351-2900,https://www.publicschoolreview.com//charter-high-school-for-architecture-and-profile
19148,Independence Charter School,7.5,14,K~8,"1600 Lombard Street Philadelphia, PA 19146",1.9,814,(215) 238-8000,https://www.publicschoolreview.com//independence-charter-school-profile
